Periodo,Problema,Título,Data,Link
27/12/2021,comida,PM é preso após furtar R$ 1 mil em comida e bebida em supermercado no DF,09/01/2022 17:05,https://g1.globo.com/df/distrito-federal/noticia/2022/01/09/pm-e-preso-apos-furtar-r-1-mil-em-comida-e-bebida-em-supermercado-no-df.ghtml
27/12/2021,falta,"Micro-ônibus bate em poste, atinge muro de supermercado e provoca falta de energia, em Fortaleza",29/01/2022 11:05,https://g1.globo.com/ce/ceara/noticia/2022/01/29/micro-onibus-bate-em-poste-atinge-muro-de-supermercado-e-provoca-falta-de-energia-em-fortaleza.ghtml
28/03/2022,alimento,Como identificar se um alimento é orgânico no supermercado?,12/04/2022 20:37,https://g1.globo.com/economia/agronegocios/noticia/2022/02/16/como-identificar-se-um-alimento-e-organico-no-supermercado.ghtml
28/03/2022,produto,Jovem é preso furtando diversos produtos em supermercado de Barra Mansa,19/06/2022 13:39,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2022/06/19/homem-e-preso-furtando-diversos-produtos-em-supermercado-de-barra-mansa.ghtml
28/03/2022,produto,Trio suspeito de furtar produtos de supermercado é detido em Gravatá,14/05/2022 13:11,https://g1.globo.com/pe/caruaru-regiao/noticia/2022/05/14/trio-suspeito-de-furtar-produtos-de-supermercado-e-detido-em-gravata.ghtml
28/03/2022,produto,Mulher é presa por furtar diversos produtos em supermercado em Valença,20/05/2022 16:53,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2022/05/20/idosa-e-presa-por-furtar-diversos-produtos-em-supermercado-em-valenca.ghtml
28/03/2022,termina,Tiroteio em supermercado termina com caixa assassinada e vigilante ferido no ES,29/04/2022 15:24,https://g1.globo.com/es/espirito-santo/noticia/2022/01/15/criminosos-voltam-para-se-vingar-de-seguranca-e-caixa-de-supermercado-e-assassinada-no-es.ghtml
28/03/2022,tumulto,"VÍDEO: cebola a R$ 0,99 o quilo gera tumulto em supermercado do DF",02/05/2022 21:23,https://g1.globo.com/df/distrito-federal/noticia/2022/05/02/video-cebola-a-r-099-o-quilo-gera-tumulto-em-supermercado-do-df.ghtml
28/03/2022,produto,Idoso é preso com diversos produtos furtados de supermercado em Barra do Piraí,29/05/2022 10:21,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2022/05/29/idoso-e-preso-com-diversos-produtos-furtados-de-supermercado-em-barra-do-pirai.ghtml
28/03/2022,acaba,Suspeito de furtar supermercado rasga camisa de segurança e acaba preso em Presidente Prudente,30/05/2022 12:22,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/05/30/suspeito-de-furtar-supermercado-rasga-camisa-de-seguranca-e-acaba-preso-em-presidente-prudente.ghtml
28/03/2022,produto,Alimentos e produtos de limpeza vencidos são apreendidos pelo Procon em supermercado de Manaus,25/04/2022 19:05,https://g1.globo.com/am/amazonas/noticia/2022/04/25/alimentos-e-produtos-de-limpeza-vencidos-sao-apreendidos-pelo-procon-em-supermercado-de-manaus.ghtml
28/03/2022,produto,Alimentos e produtos de limpeza vencidos são apreendidos em supermercado da Zona Leste de Manaus,24/05/2022 09:33,https://g1.globo.com/am/amazonas/noticia/2022/05/24/alimentos-e-produtos-de-limpeza-vencidos-sao-apreendidos-em-supermercado-da-zona-leste-de-manaus.ghtml
28/03/2022,pânico,Vizinha relata momentos de pânico durante assalto de quadrilha mascarada a supermercado: 'Cena de filme',06/04/2022 10:25,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2022/04/06/vizinha-relata-momentos-de-panico-durante-assalto-de-quadrilha-mascarada-a-supermercado-cena-de-filme.ghtml
27/06/2022,alimento,Supermercado de Uberaba é flagrado com 40 kg de alimentos vencidos,29/06/2022 07:28,https://g1.globo.com/mg/triangulo-mineiro/noticia/2022/06/28/supermercado-de-uberaba-e-flagrado-com-40-kg-de-alimentos-vencidos.ghtml
27/06/2022,compra,Carrinho inteligente calcula valor da compra e recebe pagamentos em supermercado de Campinas; entenda,20/07/2022 13:57,https://g1.globo.com/sp/campinas-regiao/noticia/2022/07/20/carrinho-inteligente-calcula-valor-da-compra-e-recebe-pagamentos-em-supermercado-de-campinas-entenda.ghtml
27/06/2022,alimento,Suspeito de furtar alimentos em supermercado e repassar para empresário é preso no recôncavo,28/07/2022 15:25,https://g1.globo.com/ba/bahia/noticia/2022/07/28/suspeito-de-furtar-alimentos-em-supermercado-e-repassar-para-empresario-e-preso-no-reconcavo.ghtml
27/06/2022,produto,Mulher é presa após furtar produtos de higiene e alimentos em supermercado em Dracena,02/08/2022 19:00,https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2022/08/02/mulher-e-presa-apos-furtar-produtos-de-higiene-e-alimentos-em-supermercado-em-dracena.ghtml
27/06/2022,fila,Mutirão para vagas de emprego em supermercado forma longas filas em Juiz de Fora,30/08/2022 11:51,https://g1.globo.com/mg/zona-da-mata/concursos-e-emprego/noticia/2022/08/30/mutirao-para-vagas-de-emprego-em-supermercado-forma-longas-filas-em-juiz-de-fora.ghtml
27/06/2022,fila,Homem filma por baixo da saia de cliente em fila de supermercado em Anápolis; vídeo,07/07/2022 15:55,https://g1.globo.com/go/goias/noticia/2022/07/07/homem-e-suspeito-de-filmar-por-baixo-da-saia-de-cliente-de-supermercado-em-anapolis-video.ghtml
26/09/2022,alimento,Procon apreende quase meia tonelada de alimentos vencidos em supermercado de Goiânia,18/10/2022 10:34,https://g1.globo.com/go/goias/noticia/2022/10/18/procon-apreende-quase-meia-tonelada-de-alimentos-vencidos-em-supermercado-de-goiania.ghtml
26/09/2022,lotam,"VÍDEO: Ladrões invadem supermercado e lotam Kombi com carnes, bebidas e perfumes",21/10/2022 10:38,https://g1.globo.com/pr/norte-noroeste/noticia/2022/10/21/video-video-ladroes-invadem-supermercado-e-lotam-kombi-com-carnes-bebidas-e-perfumes.ghtml
26/09/2022,compra,Donos de supermercado são indiciados por comprarem carga furtada de ração de cachorro,24/10/2022 17:58,https://g1.globo.com/mt/mato-grosso/noticia/2022/10/24/donos-de-supermercado-sao-indiciados-por-comprar-carga-furtada-de-racao-de-cachorro.ghtml
26/09/2022,alimento,"Três pessoas são detidas após protesto por alimentos, em supermercado de João Pessoa",17/12/2022 18:55,https://g1.globo.com/pb/paraiba/noticia/2022/12/17/tres-pessoas-sao-detidas-apos-protesto-por-alimentos-em-supermercado-de-joao-pessoa.ghtml
26/09/2022,estoque,Supermercado é multado por armazenar pescado sem declaração de estoque durante piracema em Quatá,09/11/2022 19:19,https://g1.globo.com/sp/bauru-marilia/noticia/2022/11/09/supermercado-e-multado-por-armazenar-pescado-sem-declaracao-de-estoque-durante-piracema-em-quata.ghtml
26/09/2022,abastecer,"Supermercado é suspeito de furtar energia suficiente para abastecer 2 mil casas, no DF",17/11/2022 09:51,https://g1.globo.com/df/distrito-federal/noticia/2022/11/17/supermercado-e-suspeito-de-furtar-energia-suficiente-para-abastecer-2-mil-casas-no-df.ghtml
26/09/2022,abastecimento,Supermercado limita quantidade de produtos de hortifruti para evitar desabastecimento: 'Três quilos por CPF',02/11/2022 17:54,https://g1.globo.com/sp/bauru-marilia/noticia/2022/11/02/supermercado-limita-quantidade-de-produtos-de-hortifruti-para-evitar-desabastecimento-tres-quilos-por-cpf.ghtml
26/09/2022,produto,Bancário acusa funcionários de supermercado de racismo e diz ter sido acusado de furtar produtos,08/10/2022 13:20,https://g1.globo.com/rj/rio-de-janeiro/noticia/2022/10/08/bancario-acusa-funcionarios-de-supermercado-de-racismo.ghtml
26/09/2022,termina,Sequestro de dono de supermercado termina com dois homens presos em Santo Antônio do Caiuá,18/12/2022 15:05,https://g1.globo.com/pr/norte-noroeste/noticia/2022/12/18/sequestro-de-dono-de-supermercado-termina-com-dois-homens-presos-em-santo-antonio-do-caiua.ghtml
26/12/2022,compra,"Cachorro 'furta' compras de supermercado em Miguelópolis, SP; veja vídeo",22/02/2023 11:50,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2023/02/22/cachorro-furta-compras-de-supermercado-em-miguelopolis-sp-veja-video.ghtml
26/12/2022,interditado,Prefeitura de Suzano libera supermercado atingido por incêndio; galpão segue interditado,04/01/2023 15:18,https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/2023/01/04/prefeitura-de-suzano-libera-supermercado-atingido-por-incendio-galpao-segue-interditado.ghtml
26/12/2022,chuva,Parte de teto de supermercado desaba após chuva em Cândido Mota,15/03/2023 19:13,https://g1.globo.com/sp/bauru-marilia/noticia/2023/03/15/parte-de-teto-de-supermercado-desaba-apos-chuva-em-candido-mota.ghtml
26/12/2022,produto,Fiscalização encontra mais de 500 produtos vencidos sendo comercializados em supermercado,06/01/2023 09:17,https://g1.globo.com/to/tocantins/noticia/2023/01/06/fiscalizacao-encontra-mais-de-500-produtos-vencidos-sendo-comercializados-em-supermercado.ghtml
26/12/2022,produto,Produtos vencidos são apreendidos e supermercado de Cuiabá é notificado pelo Procon,22/03/2023 10:34,https://g1.globo.com/mt/mato-grosso/noticia/2023/03/22/produtos-vencidos-sao-apreendidos-e-supermercado-de-cuiaba-e-notificado-pelo-procon.ghtml
26/12/2022,temporal,"Bebedouro, SP, tem enxurradas, motoristas ilhados e supermercado alagado durante temporal; VÍDEO",10/03/2023 20:12,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2023/03/10/chuva-alaga-ruas-e-deixa-motoristas-ilhados-em-bebedouro-sp.ghtml
26/12/2022,interditado,Supermercado é interditado pela Polícia e Vigilância Sanitária por crime contra o consumidor,02/03/2023 12:10,https://g1.globo.com/pa/santarem-regiao/noticia/2023/03/02/supermercado-e-interditado-pela-policia-e-vigilancia-sanitaria-por-crime-contra-o-consumidor.ghtml
26/12/2022,compra,Homem joga carrinho de compras em mulher dentro de supermercado em Goiás; vídeo,23/02/2023 16:39,https://g1.globo.com/go/goias/noticia/2023/02/23/homem-joga-carrinho-de-compras-em-mulher-dentro-de-supermercado-em-goias-video.ghtml
26/12/2022,isolado,VÍDEO: cliente flagra rato em supermercado de São Carlos; unidade vê 'incidente isolado',04/03/2023 14:06,https://g1.globo.com/sp/sao-carlos-regiao/noticia/2023/03/03/video-cliente-flagra-rato-em-supermercado-de-sao-carlos-unidade-ve-incidente-isolado.ghtml
26/12/2022,abastecer,Supermercado é flagrado desviando energia suficiente para abastecer 150 casas por um mês,17/01/2023 18:51,https://g1.globo.com/pe/pernambuco/noticia/2023/01/17/supermercado-e-flagrado-desviando-energia-suficiente-para-abastecer-150-casas-por-um-mes.ghtml
26/12/2022,alimento,Homem é preso após furtar alimentos de supermercado onde era gerente em Divinolândia de Minas,23/03/2023 15:34,https://g1.globo.com/mg/vales-mg/noticia/2023/03/23/homem-e-preso-apos-furtar-alimentos-de-supermercado-onde-era-gerente-em-divinolandia-de-minas.ghtml
26/12/2022,produto,Quatro pessoas são presas suspeitas de furtar cerca de 380 produtos de supermercado em Aracaju,22/01/2023 14:25,https://g1.globo.com/se/sergipe/noticia/2023/01/22/quatro-pessoas-sao-presas-suspeitas-de-furtar-cerca-de-380-produtos-de-supermercado-em-aracaju.ghtml
26/12/2022,interditado,"Após avaliação da Defesa Civil, supermercado do Centro de Suzano atingido por um incêndio é interditado",04/01/2023 15:42,https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/2023/01/03/apos-avaliacao-da-defesa-civil-supermercado-do-centro-de-suzano-atingido-por-um-incendio-e-interditado.ghtml
27/03/2023,compra,Iniciativa pioneira: “Carrinhos inteligentes” agilizam compra em supermercado catarinense,15/06/2023 11:29,https://g1.globo.com/sc/santa-catarina/especial-publicitario/supermercado-brasao/noticia/2023/06/15/iniciativa-pioneira-carrinhos-inteligentes-agilizam-compra-em-supermercado-catarinense.ghtml
27/03/2023,produto,MP investiga supermercado do DF por venda de produtos vencidos,12/04/2023 11:32,https://g1.globo.com/df/distrito-federal/noticia/2023/04/11/mp-investiga-supermercado-do-df-por-venda-de-produtos-vencidos.ghtml
27/03/2023,alimento,Polícia Civil apreende alimentos vencidos em supermercado de Ponta Grossa,04/04/2023 14:32,https://g1.globo.com/pr/campos-gerais-sul/noticia/2023/04/04/policia-civil-apreende-alimentos-vencidos-em-supermercado-de-ponta-grossa.ghtml
27/03/2023,fila,Homem leva tiro na barriga dentro de supermercado durante briga por causa de fila,30/04/2023 18:10,https://g1.globo.com/pe/pernambuco/noticia/2023/04/30/homem-leva-tiro-dentro-de-supermercado-durante-briga-por-causa-de-fila.ghtml
27/03/2023,termina,Justiça determina paralisação de obra de supermercado no Urbanova em São José dos Campos,16/06/2023 11:59,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2023/06/16/justica-determina-paralisacao-de-obra-de-supermercado-no-urbanova-em-sao-jose-dos-campos.ghtml
27/03/2023,acaba,"Homem furta supermercado, é encontrado em fazenda da prefeita de Mucajaí e acaba preso",06/04/2023 15:30,https://g1.globo.com/rr/roraima/noticia/2023/04/06/homem-furta-supermercado-e-encontrado-em-fazenda-da-prefeita-de-mucajai-e-acaba-preso.ghtml
27/03/2023,acaba,"Discussão em frente a supermercado acaba com um homem morto na Estrutural, no DF",27/04/2023 20:15,https://g1.globo.com/df/distrito-federal/noticia/2023/04/27/discussao-em-frente-a-supermercado-acaba-com-um-homem-morto-na-estrutural-no-df.ghtml
27/03/2023,interditado,Supermercado atacadista é interditado após fiscais encontrarem sujeira e até fezes de animais em depósito,30/05/2023 09:38,https://g1.globo.com/to/tocantins/noticia/2023/05/29/supermercado-atacadista-e-interditado-apos-fiscais-encontrarem-sujeira-e-ate-fezes-de-animais-em-deposito.ghtml
27/03/2023,termina,Justiça determina internação de adolescente suspeita de cortar pescoço de mulher em banheiro de supermercado,18/04/2023 18:04,https://g1.globo.com/to/tocantins/noticia/2023/04/18/justica-determina-internacao-de-adolescente-suspeita-de-cortar-pescoco-de-mulher-em-banheiro-de-supermercado.ghtml
27/03/2023,compra,"Homem que jogou carrinho de compras em mulher dentro de supermercado é preso, diz polícia",15/04/2023 12:51,https://g1.globo.com/go/goias/noticia/2023/04/15/homem-que-jogou-carrinho-de-compras-em-mulher-dentro-de-supermercado-e-preso-diz-policia.ghtml
27/03/2023,produto,Grávida e dois homens são presos após roubarem R$ 10 mil em produtos em supermercado,23/04/2023 13:05,https://g1.globo.com/pe/pernambuco/noticia/2023/04/23/gravida-e-dois-homens-sao-presos-apos-praticarem-furtos-em-supermercado.ghtml
27/03/2023,compra,Mulher aplica golpe do PIX em supermercado e é presa em flagrante enquanto recebia compras,31/05/2023 16:14,https://g1.globo.com/mg/grande-minas/noticia/2023/05/31/mulher-aplica-golpe-do-pix-em-supermercado-e-e-presa-em-flagrante-enquanto-recebia-compras.ghtml
26/06/2023,produto,Produtos explodiram e foram arremessados durante incêndio em supermercado; VÍDEO,29/07/2023 19:46,https://g1.globo.com/to/tocantins/noticia/2023/07/29/produtos-explodiram-e-foram-arremessados-durante-incendio-em-supermercado-video.ghtml
26/06/2023,produto,Consumidores procuram produtos perto do vencimento como alternativa para baratear supermercado,08/08/2023 14:42,https://g1.globo.com/jornal-hoje/noticia/2023/08/08/consumidores-procuram-produtos-perto-do-vencimento-como-alternativa-para-baratear-supermercado.ghtml
26/06/2023,crise,Crise econômica na Argentina gera 'turismo de supermercado' de países vizinhos,14/07/2023 08:38,https://g1.globo.com/mundo/noticia/2023/07/13/crise-economica-na-argentina-gera-turismo-de-supermercado-de-paises-vizinhos.ghtml
26/06/2023,preço,Preço da carne continua caindo mais no campo do que no supermercado,14/09/2023 11:44,https://g1.globo.com/economia/agronegocios/noticia/2023/09/12/preco-da-carne-continua-caindo-mais-no-campo-do-que-no-supermercado.ghtml
26/06/2023,produto,Gerente de supermercado é preso após vender produtos vencidos e estragados em Indaiatuba,29/06/2023 12:53,https://g1.globo.com/sp/campinas-regiao/noticia/2023/06/29/gerente-de-supermercado-e-preso-apos-vender-produtos-vencidos-e-estragados-em-indaiatuba.ghtml
26/06/2023,produto,VÍDEO: Pombos aparecem voando e bicando produtos em corredores de supermercado dentro de shopping no ES,31/07/2023 12:04,https://g1.globo.com/es/espirito-santo/noticia/2023/07/31/video-pombos-aparecem-voando-e-bicando-produtos-em-corredores-de-supermercado-dentro-de-shopping-no-es.ghtml
26/06/2023,estoque,"Refletor aquece, queima estoque de papel higiênico e destrói parte de depósito de supermercado em MG",19/09/2023 09:48,https://g1.globo.com/mg/vales-mg/noticia/2023/09/19/refletor-aquece-queima-estoque-de-papel-higienico-e-destroi-parte-de-deposito-de-supermercado-em-mg.ghtml
25/09/2023,produto,Supermercado investe em mix variado de produtos para pets,21/11/2023 15:03,https://g1.globo.com/sp/campinas-regiao/especial-publicitario/covabra/noticia/2023/03/14/supermercado-investe-em-mix-variado-de-produtos-para-pets.ghtml
25/09/2023,compra,Suspeito de fraudar sistema de pontos de supermercado para não pagar compras é preso,20/12/2023 08:36,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2023/12/20/suspeito-de-fraudar-sistema-de-pontos-de-supermercado-para-nao-pagar-compras-e-preso.ghtml
25/09/2023,compra,É #FAKE vídeo em que carrinho de compras 'fantasma' anda sozinho na madrugada em supermercado,20/10/2023 12:43,https://g1.globo.com/fato-ou-fake/noticia/2023/10/20/e-fake-video-em-que-carrinho-de-compras-fantasma-anda-sozinho-na-madrugada-em-supermercado.ghtml
25/09/2023,acaba,"Tentativa de assalto em supermercado acaba em tiroteio e mulher baleada em Ananindeua, na Grande Belém",18/10/2023 16:34,https://g1.globo.com/pa/para/noticia/2023/10/18/tentativa-de-assalto-em-supermercado-acaba-em-tiroteio-e-mulher-baleada-em-ananindeua-na-grande-belem.ghtml
25/09/2023,termina,"Roubo a supermercado termina com perseguição, troca de tiros e mais de R$ 14 mil recuperados",27/11/2023 12:14,https://g1.globo.com/mg/triangulo-mineiro/noticia/2023/11/27/roubo-a-supermercado-termina-com-perseguicao-troca-de-tiros-e-mais-de-r-14-mil-recuperados.ghtml
25/09/2023,compra,"Gerente é suspeito de desviar quase R$ 500 mil de supermercado e comprar casa, diz polícia",17/11/2023 12:55,https://g1.globo.com/to/tocantins/noticia/2023/11/16/gerente-e-suspeito-de-desviar-quase-r-500-mil-de-supermercado-e-comprar-casa-diz-policia.ghtml
25/09/2023,alimento,"Após denúncias de infestação de ratos e alimentos estragados, supermercado é interditado em São José de Ribamar",01/11/2023 18:43,https://g1.globo.com/ma/maranhao/noticia/2023/11/01/apos-denuncias-de-infestacao-de-ratos-e-alimentos-estragados-supermercado-e-interditado-em-sao-jose-de-ribamar.ghtml
25/09/2023,produto,"Entregador furta carnes, pizzas e cervejas de carrinho de supermercado, se arrepende e devolve produtos em Araçatuba",02/11/2023 15:26,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2023/11/02/entregador-furta-carnes-pizzas-e-cervejas-de-carrinho-de-supermercado-se-arrepende-e-devolve-produtos-em-aracatuba.ghtml
25/09/2023,chuva,"Chuva com ventos fortes na região de Campinas derruba telhado e árvores, danifica supermercado e deixa família ferida",07/10/2023 20:17,https://g1.globo.com/sp/campinas-regiao/noticia/2023/10/07/chuva-com-rajadas-de-vento-provoca-alagamentos-em-cidades-da-regiao-de-campinas.ghtml
25/09/2023,produto,"Casal é preso em Cabo Frio após sair de supermercado, sem pagar, com mais de R$ 500 em produtos",23/10/2023 18:20,https://g1.globo.com/rj/regiao-dos-lagos/noticia/2023/10/23/casal-e-preso-em-cabo-frio-apos-sair-de-supermercado-sem-pagar-com-mais-de-r-500-em-produtos.ghtml
25/12/2023,estoque,Incêndio atinge estoque de supermercado no Grande Recife; VÍDEO,08/01/2024 14:26,https://g1.globo.com/pe/pernambuco/noticia/2024/01/08/incendio-atinge-estoque-de-supermercado-no-grande-recife-video.ghtml
25/12/2023,produto,É possível ter uma alimentação saudável e natural com produtos do supermercado?,20/02/2024 13:29,https://g1.globo.com/sc/santa-catarina/especial-publicitario/bistek-supermercados/noticia/2024/02/20/e-possivel-ter-uma-alimentacao-saudavel-e-natural-com-produtos-do-supermercado.ghtml
25/12/2023,termina,Briga em supermercado termina em agressão e prisão por racismo no RJ,19/02/2024 15:19,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/02/19/briga-em-supermercado-termina-em-agressao-e-prisao-por-racismo-no-rj.ghtml
25/12/2023,aumento,"Com queda nos preços de produtos básicos, consumo das famílias no supermercado aumentou em 2023",24/01/2024 21:22,https://g1.globo.com/jornal-nacional/noticia/2024/01/24/com-queda-nos-precos-de-produtos-basicos-consumo-das-familias-no-supermercado-aumentou-em-2023.ghtml
25/12/2023,alimento,"Cerca de 300 kg de alimentos são apreendidos em supermercado de Manacapuru, interior do AM",12/02/2024 15:28,https://g1.globo.com/am/amazonas/noticia/2024/02/12/cerca-de-300-kg-de-alimentos-sao-apreendidos-em-supermercado-de-manacapuru-interior-do-am.ghtml
25/12/2023,preço,"Barra do Ceará, Vila Velha e Carlito Pamplona têm os menores preços no supermercado em Fortaleza",01/02/2024 17:52,https://g1.globo.com/ce/ceara/noticia/2024/02/01/barra-do-ceara-vila-velha-e-carlito-pamplona-tem-os-menores-precos-de-supermercado-em-fortaleza.ghtml
25/12/2023,alagamento,Único supermercado de Monteiro Lobato (SP) perde mercadorias após alagamento: 'Depois da tempestade vem a bonança',02/03/2024 13:42,https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2024/03/02/unico-supermercado-de-monteiro-lobato-sp-perde-mercadorias-apos-alagamento-depois-da-tempestade-vem-a-bonanca.ghtml
25/12/2023,acaba,VÍDEO: Homem passa a mão nas nádegas de vizinha em supermercado e acaba preso por importunação sexual,21/03/2024 14:47,https://g1.globo.com/mg/triangulo-mineiro/noticia/2024/03/21/video-homem-passa-a-mao-nas-nadegas-de-vizinha-em-supermercado-e-acaba-preso-por-importunacao-sexual.ghtml
25/12/2023,compra,Vídeo mostra carro oficial de prefeitura sendo usado para levar compras de supermercado; município apura o caso,27/12/2023 13:29,https://g1.globo.com/sp/santos-regiao/noticia/2023/12/27/video-mostra-carro-oficial-de-prefeitura-sendo-usado-para-levar-compras-de-supermercado-municipio-apura-o-caso.ghtml
25/03/2024,fila,Homem é golpeado com canivete durante discussão em fila de supermercado,19/04/2024 16:01,https://g1.globo.com/sp/santos-regiao/noticia/2024/04/19/homem-e-golpeado-com-canivete-durante-discussao-em-fila-de-supermercado.ghtml
25/03/2024,isolado,"Após incêndio, supermercado em Salinas, é isolado pelo Corpo de Bombeiros",14/04/2024 14:50,https://g1.globo.com/mg/grande-minas/noticia/2024/04/14/apos-incendio-supermercado-em-salinas-e-isolado-pelo-corpo-de-bombeiros.ghtml
25/03/2024,preço,Preço nas alturas: Azeite ganha lacre antifurto em supermercado de Vitória,17/04/2024 16:37,https://g1.globo.com/es/espirito-santo/noticia/2024/04/17/preco-nas-alturas-azeite-ganha-lacre-antifurto-em-supermercado-de-vitoria.ghtml
25/03/2024,abastecimento,Medo do desabastecimento faz supermercado de Caruaru limitar venda de arroz,16/05/2024 12:25,https://g1.globo.com/pe/caruaru-regiao/noticia/2024/05/16/medo-do-desabastecimento-faz-supermercado-de-caruaru-limitar-venda-de-arroz.ghtml
25/03/2024,acaba,"Adolescentes matam aula, furtam whisky em supermercado e acabam apreendidos em MG",16/04/2024 09:56,https://g1.globo.com/mg/triangulo-mineiro/noticia/2024/04/16/adolescentes-matam-aula-furtam-whisky-em-supermercado-e-acabam-apreendidos-em-mg.ghtml
25/03/2024,alimento,Procon apreende 70 quilos de alimentos vencidos em supermercado na Grande Natal,12/06/2024 07:54,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2024/06/12/procon-apreende-70-quilos-de-alimentos-vencidos-em-supermercado-na-grande-natal.ghtml
25/03/2024,fila,"VÍDEO: Polícia Civil apura suspeita de importunação sexual contra mulher em fila de supermercado, em MG",23/04/2024 13:26,https://g1.globo.com/mg/sul-de-minas/noticia/2024/04/23/video-policia-civil-apura-suspeita-de-importunacao-sexual-contra-mulher-em-fila-de-supermercado-em-mg.ghtml
25/03/2024,interditado,VÍDEO: cliente flagra rato em meio a frigorífico de supermercado no MA; estabelecimento é parcialmente interditado,29/04/2024 17:43,https://g1.globo.com/ma/maranhao/noticia/2024/04/29/video-cliente-flagra-rato-em-meio-a-frigorifico-de-supermercado-no-ma-estabelecimento-e-parcialmente-interditado.ghtml
25/03/2024,fila,Polícia confirma que homem investigado por importunação sexual se masturbou em fila de supermercado em MG,25/04/2024 14:55,https://g1.globo.com/mg/sul-de-minas/noticia/2024/04/25/policia-confirma-que-homem-investigado-por-importunacao-sexual-se-masturbou-em-fila-de-supermercado-em-mg.ghtml
25/03/2024,termina,"Operação contra suspeitos de atacar segurança em supermercado termina em 4 mortos em Balsas, no MA",05/04/2024 09:45,https://g1.globo.com/ma/maranhao/noticia/2024/04/05/operacao-contra-suspeitos-de-atacar-seguranca-em-supermercado-termina-em-4-mortos-em-balsas-no-maranhao.ghtml
25/03/2024,preço,"Preço da cesta básica em Piracicaba varia até 52,6% conforme o supermercado ou atacarejo, diz Esalq",30/03/2024 21:12,https://g1.globo.com/sp/piracicaba-regiao/noticia/2024/03/30/preco-da-cesta-basica-em-piracicaba-varia-ate-526percent-conforme-o-supermercado-ou-atacarejo-diz-esalq.ghtml
25/03/2024,fila,"Polícia Civil prende homem investigado por importunação sexual contra mulher em fila de supermercado, em MG",24/04/2024 19:31,https://g1.globo.com/mg/sul-de-minas/noticia/2024/04/24/policia-civil-prende-homem-investigado-por-importunacao-sexual-contra-mulher-em-fila-de-supermercado-em-mg.ghtml
25/03/2024,acaba,Homem de 20 anos com 81 anotações criminais é preso por furto a supermercado em Copacabana,03/04/2024 12:42,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/04/03/homem-e-preso-por-furto-a-supermercado-em-copacabana.ghtml
25/03/2024,corrida,Aplicativo de corrida mostra 'boca de fumo' em terreno baldio e 'nascimento de tartaruga' em supermercado no ES,07/05/2024 18:43,https://g1.globo.com/es/espirito-santo/noticia/2024/05/07/aplicativo-de-corrida-mostra-boca-de-fumo-em-terreno-baldio-e-nascimento-de-tartaruga-em-supermercado-no-es.ghtml
24/06/2024,compra,"Cliente compra bombons com larvas em supermercado de Senador Canedo, diz Procon",02/08/2024 10:37,https://g1.globo.com/go/goias/noticia/2024/08/02/cliente-compra-bombons-com-larvas-em-supermercado-de-senador-canedo-diz-procon.ghtml
24/06/2024,alimento,Supermercado é autuado por comercializar 40 quilos de alimentos impróprios para consumo,05/07/2024 12:19,https://g1.globo.com/am/amazonas/noticia/2024/07/05/supermercado-e-autuado-por-comercializar-40-quilos-de-alimentos-improprios-para-consumo.ghtml
24/06/2024,compra,Aposentado desaparece após deixar compras de supermercado em casa no litoral de SP,14/07/2024 15:02,https://g1.globo.com/sp/santos-regiao/noticia/2024/07/14/aposentado-desaparece-apos-deixar-compras-de-supermercado-em-casa-no-litoral-de-sp.ghtml
24/06/2024,produto,Quase 100 kg de produtos impróprios para uso são apreendidos em supermercado de Manaus,03/09/2024 13:00,https://g1.globo.com/am/amazonas/noticia/2024/09/03/quase-100-kg-de-alimentos-improprios-para-consumo-sao-apreendidos-em-supermercado-de-manaus.ghtml
24/06/2024,termina,Roubo a supermercado em MG termina em troca de tiros e criminoso morto no RJ,17/09/2024 11:58,https://g1.globo.com/mg/zona-da-mata/noticia/2024/09/17/roubo-a-supermercado-em-mg-termina-em-troca-de-tiros-e-criminoso-morto-no-rj.ghtml
24/06/2024,estoque,Gerente de estoque é preso em rodovia de Itápolis suspeito de furtar supermercado onde trabalha,07/09/2024 11:49,https://g1.globo.com/sp/bauru-marilia/noticia/2024/09/07/gerente-de-estoque-e-preso-em-rodovia-de-itapolis-suspeito-de-furtar-supermercado-onde-trabalha.ghtml
