Nome: URUSSANGA
Codigo Estacao: A814
Latitude: -28.53249999
Longitude: -49.31527777
Altitude: 40.56
Situacao: Pane
Data Inicial: 2020-01-01
Data Final: 2026-01-01
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2023-11-13;1300;0;1350,3;4;2,3;
2023-11-13;1400;0;456,1;4,6;1,8;
2023-11-13;1500;,2;318,1;4,6;1,3;
2023-11-13;1600;,6;356,3;6,8;1,9;
2023-11-13;1700;1;342;6,8;,8;
2023-11-13;1800;0;289,1;2,2;,3;
2023-11-13;1900;0;566,3;2,1;,5;
2023-11-13;2000;0;584,6;3,2;,9;
2023-11-13;2100;0;217;4;1;
2023-11-13;2200;0;58,1;2,6;1;
2023-11-13;2300;0;-3,5;2,2;1,1;
2023-11-14;0000;0;-3,5;2,3;,4;
2023-11-14;0100;0;-3,5;2,1;,7;
2023-11-14;0200;0;-1,7;1,8;,3;
2023-11-14;0300;0;-1,7;1,3;,4;
2023-11-14;0400;0;-3,4;1,7;,7;
2023-11-14;0500;0;-1,9;1,7;,4;
2023-11-14;0600;0;-2,2;1,2;,3;
2023-11-14;0700;0;-2,8;1,4;,5;
2023-11-14;0800;0;-2,6;2,4;1,5;
2023-11-14;0900;0;11,4;3,4;1,1;
2023-11-14;1000;0;57;3,4;,4;
2023-11-14;1100;,8;98,3;3;1,2;
2023-11-14;1200;2;202,4;3,1;1,4;
2023-11-14;1300;,2;517,8;2,5;,8;
2023-11-14;1400;0;405,6;4,3;,5;
2023-11-14;1500;,4;385,1;2,8;,9;
2023-11-14;1600;,6;523;3;1,5;
2023-11-14;1700;,2;495,2;3,9;1,7;
2023-11-14;1800;,4;317,5;4,3;1;
2023-11-14;1900;0;321,8;5,6;2,3;
2023-11-14;2000;,4;123,3;5,6;,5;
2023-11-14;2100;,2;79,9;8,2;1,6;
2023-11-14;2200;,4;11,7;3,9;1,1;
2023-11-14;2300;0;-3,1;1,8;,8;
2023-11-15;0000;0;-2,7;1,6;,8;
2023-11-15;0100;0;-2,4;1,6;,6;
2023-11-15;0200;0;-2,6;1,9;,9;
2023-11-15;0300;0;-3,1;4,2;,8;
2023-11-15;0400;0;-3,3;7,5;1;
2023-11-15;0500;0;-3;3,7;1,3;
2023-11-15;0600;0;-3,3;2,2;1;
2023-11-15;0700;0;-3,5;1,9;,9;
2023-11-15;0800;0;-3,5;4,5;,9;
2023-11-15;0900;0;49,9;5;,8;
2023-11-15;1000;0;529,5;2,1;,8;
2023-11-15;1100;0;799,7;1,7;,4;
2023-11-15;1200;0;824;3,1;,8;
2023-11-15;1300;0;732,9;2,3;1,4;
2023-11-15;1400;0;851,2;3,4;,6;
2023-11-15;1500;0;926,4;1,5;,8;
2023-11-15;1600;0;686,3;3;1,2;
2023-11-15;1700;0;264,2;2,1;1,5;
2023-11-15;1800;0;421,5;2,6;,4;
2023-11-15;1900;0;211,7;3,5;1,6;
2023-11-15;2000;,6;75,3;4,9;1,3;
2023-11-15;2100;,2;63,4;3,6;1;
2023-11-15;2200;,4;7,1;4,4;,9;
2023-11-15;2300;,8;-2,3;3,5;,4;
2023-11-16;0000;,2;-3,1;1,4;,6;
2023-11-16;0100;0;-3,3;2,4;,8;
2023-11-16;0200;0;-2,8;2,2;1;
2023-11-16;0300;0;-2,6;3,4;,8;
2023-11-16;0400;0;-1;2,5;1;
2023-11-16;0500;0;-,3;5,1;1,5;
2023-11-16;0600;,2;-2,1;8,8;1,8;
2023-11-16;0700;4,6;-1;9,5;2,3;
2023-11-16;0800;2,6;-2,4;7,5;1,2;
2023-11-16;0900;1,4;6,5;4,7;2,1;
2023-11-16;1000;1,2;19,3;6;1;
2023-11-16;1100;,6;60,8;4,9;1,7;
2023-11-16;1200;,6;79,1;4,2;1;
2023-11-16;1300;2,2;116,5;2,6;,8;
2023-11-16;1400;2;167,7;1,9;,6;
2023-11-16;1500;3;136,7;1,4;,6;
2023-11-16;1600;3,2;189,3;1,8;,6;
2023-11-16;1700;0;719,1;2,1;,4;
2023-11-16;1800;0;978,9;3,1;,8;
2023-11-16;1900;0;898,6;3,5;1,6;
2023-11-16;2000;0;475,6;3,2;,7;
2023-11-16;2100;0;179;2;,6;
2023-11-16;2200;0;23,8;3,8;,6;
2023-11-16;2300;0;-3,2;3,1;,5;
2023-11-17;0000;,6;-2,6;3,2;,8;
2023-11-17;0100;3,2;-1,6;2,6;1,4;
2023-11-17;0200;,2;-2,2;2,9;,6;
2023-11-17;0300;0;-2,4;2;1;
2023-11-17;0400;0;-3,5;2,7;1,6;
2023-11-17;0500;0;-1,6;3;,9;
2023-11-17;0600;0;,5;2,1;,5;
2023-11-17;0700;0;-,3;1,5;,5;
2023-11-17;0800;0;-1,4;1;,4;
2023-11-17;0900;0;2,2;1,4;,7;
2023-11-17;1000;,2;7,4;1,6;1;
2023-11-17;1100;2,2;21,5;2,9;1,6;
2023-11-17;1200;3,4;43,4;3,4;,9;
2023-11-17;1300;4,2;130,3;4;1,7;
2023-11-17;1400;4,2;169,2;3,2;,9;
2023-11-17;1500;5,2;97,2;5,5;1,5;
2023-11-17;1600;1,8;245,2;3,8;1,5;
2023-11-17;1700;4,2;120,6;4,7;1,1;
2023-11-17;1800;2;158,5;4,9;2,1;
2023-11-17;1900;,4;112,8;5,6;,9;
2023-11-17;2000;3,6;75;4,1;1;
2023-11-17;2100;3,6;70,8;5,2;1,2;
2023-11-17;2200;,2;14,9;3;1;
2023-11-17;2300;0;-1,5;4,1;1;
2023-11-18;0000;0;-1,1;3,4;1;
2023-11-18;0100;0;,6;7,1;2,6;
2023-11-18;0200;0;-3,4;6,9;2,8;
2023-11-18;0300;0;-3,4;5,7;2,2;
2023-11-18;0400;0;-3,5;8,3;3,1;
2023-11-18;0500;0;-2,8;7,8;2;
2023-11-18;0600;0;-3,4;5;1;
2023-11-18;0700;0;-3,2;2,1;,8;
2023-11-18;0800;0;-3,4;2,1;,5;
2023-11-18;0900;0;15,8;2;,7;
2023-11-18;1000;0;130,8;2;,8;
2023-11-18;1100;0;272,8;2;,3;
2023-11-18;1200;0;200,2;7,2;1,3;
2023-11-18;1300;3,8;29,9;4,2;1,6;
2023-11-18;1400;1,4;284,8;3,3;,6;
2023-11-18;1500;7,6;172,3;6,5;1,9;
2023-11-18;1600;,4;906,6;4,8;1,4;
2023-11-18;1700;0;325,5;6,5;2,4;
2023-11-18;1800;0;266,1;7,5;1,1;
2023-11-18;1900;0;1861,4;3,8;1;
2023-11-18;2000;0;387;4,5;1,1;
2023-11-18;2100;0;47,7;2,8;,8;
2023-11-18;2200;0;15,3;4;1,2;
2023-11-18;2300;0;-3,5;4,6;,9;
2023-11-19;0000;0;-3,5;3,7;,5;
2023-11-19;0100;0;-3,5;1,9;,6;
2023-11-19;0200;0;-3,5;2,6;,6;
2023-11-19;0300;0;-3,5;1,9;,4;
2023-11-19;0400;0;-3,5;1,6;,8;
2023-11-19;0500;0;-3,5;2,2;,2;
2023-11-19;0600;0;-3,5;1,8;1;
2023-11-19;0700;0;-3;1,8;,5;
2023-11-19;0800;0;-,6;1,7;,7;
2023-11-19;0900;0;72,2;2;,5;
2023-11-19;1000;0;103,5;2;,4;
2023-11-19;1100;0;173,6;1,2;,4;
2023-11-19;1200;0;569,7;2,5;,7;
2023-11-19;1300;0;963,1;5,5;2,1;
2023-11-19;1400;0;815,8;6,1;1,9;
2023-11-19;1500;0;1274,8;5,9;1,8;
2023-11-19;1600;0;1080;4,3;1,1;
2023-11-19;1700;0;2560,8;4,2;1,4;
2023-11-19;1800;0;1412,6;3,6;1;
2023-11-19;1900;0;1249,1;5,4;3;
2023-11-19;2000;0;783,1;5,1;1,8;
2023-11-19;2100;0;282,5;3,5;1;
2023-11-19;2200;0;134,1;2,5;1;
2023-11-19;2300;0;-1,1;2,9;,7;
2023-11-20;0000;0;-2,2;1,3;,2;
2023-11-20;0100;0;-3,4;2,9;1,9;
2023-11-20;0200;0;-3,5;2,9;,3;
2023-11-20;0300;0;-3,5;1,4;,5;
2023-11-20;0400;0;-3,5;1,3;,6;
2023-11-20;0500;0;-3,5;1,6;,4;
2023-11-20;0600;0;-3,5;1,5;,5;
2023-11-20;0700;0;-3,5;1,4;,4;
2023-11-20;0800;0;-3,5;,9;,2;
2023-11-20;0900;0;89,4;,8;,1;
2023-11-20;1000;0;711,4;2,4;1;
2023-11-20;1100;0;1435,7;3,9;1,6;
2023-11-20;1200;0;2183;2,8;,9;
2023-11-20;1300;0;2815,5;3;1,2;
2023-11-20;1400;0;3486,6;4;1,4;
2023-11-20;1500;0;3778,9;4,9;1,9;
2023-11-20;1600;0;3759,3;6,8;2,5;
2023-11-20;1700;0;3728,7;6,6;3,6;
2023-11-20;1800;0;2668,8;6,1;2;
2023-11-20;1900;0;1626,2;6,4;3,1;
2023-11-20;2000;0;1194,5;6,8;2,3;
2023-11-20;2100;0;455,5;6,7;2,3;
2023-11-20;2200;0;86;4,4;1,8;
2023-11-20;2300;0;-3,4;3,5;,9;
2023-11-21;0000;0;-3,5;2,7;,3;
2023-11-21;0100;0;-3,5;1,2;,4;
2023-11-21;0200;0;-3,5;1,9;,8;
2023-11-21;0300;0;-3,5;1,5;,5;
2023-11-21;0400;0;-3,5;1,9;,4;
2023-11-21;0500;0;-3,5;1,1;,3;
2023-11-21;0600;0;-3,5;1,7;,6;
2023-11-21;0700;0;-3,5;1,7;,6;
2023-11-21;0800;0;-3,5;1,5;,5;
2023-11-21;0900;0;91,8;1,5;,6;
2023-11-21;1000;0;720;2,4;,8;
2023-11-21;1100;0;1633,3;2,6;1,2;
2023-11-21;1200;0;2401,5;2,3;,7;
2023-11-21;1300;0;3035,2;2;,9;
2023-11-21;1400;0;3498,1;4,7;2,8;
2023-11-21;1500;0;3797,7;4,7;1,4;
2023-11-21;1600;0;3809,5;5,3;2;
2023-11-21;1700;0;3552,7;5,4;3;
2023-11-21;1800;0;3109;6,5;1,9;
2023-11-21;1900;0;2486,8;6,7;2,8;
2023-11-21;2000;0;1688;6,7;2,7;
2023-11-21;2100;0;483,7;5,5;1,7;
2023-11-21;2200;0;59,6;2,6;,5;
2023-11-21;2300;0;-3,5;2,2;,9;
2023-11-22;0000;0;-3,5;2,5;,6;
2023-11-22;0100;0;-3,5;1,8;,8;
2023-11-22;0200;0;-3,5;2;,4;
2023-11-22;0300;0;-3,5;2,3;,9;
2023-11-22;0400;0;-3,5;2,7;,8;
2023-11-22;0500;0;-3,5;2;,5;
2023-11-22;0600;0;-3,5;3,1;,9;
2023-11-22;0700;0;-3,5;2,1;,6;
2023-11-22;0800;0;-3,5;1,6;,6;
2023-11-22;0900;0;71,9;2,6;1;
2023-11-22;1000;0;486,4;4,5;1,3;
2023-11-22;1100;0;1158,7;5,5;2,6;
2023-11-22;1200;0;2000,2;5,5;1,4;
2023-11-22;1300;0;2808,4;4,5;2,2;
2023-11-22;1400;0;3277,5;5,8;1,8;
2023-11-22;1500;0;3278,9;7,6;3,3;
2023-11-22;1600;0;868;7,6;2,3;
2023-11-22;1700;4,2;244,9;6;1,8;
2023-11-22;1800;2,8;256,3;5,8;2,3;
2023-11-22;1900;5,8;185,3;4,8;1,1;
2023-11-22;2000;3;43,3;3,9;,4;
2023-11-22;2100;2,4;25,8;2;,7;
2023-11-22;2200;1,8;17,2;3,7;,9;
2023-11-22;2300;3,8;-1,5;3,2;1;
2023-11-23;0000;,4;-2,2;3,4;,9;
2023-11-23;0100;0;-2,1;3,2;1,1;
2023-11-23;0200;0;-2,9;2,4;,4;
2023-11-23;0300;0;-2;1,3;,6;
2023-11-23;0400;0;-1,8;3,5;1;
2023-11-23;0500;0;-1,1;4,6;,6;
2023-11-23;0600;1;-1,4;2,2;,7;
2023-11-23;0700;,2;-1;3,8;1,1;
2023-11-23;0800;0;,1;6,7;1,2;
2023-11-23;0900;,2;11,3;3,9;1,4;
2023-11-23;1000;,6;81,8;3,2;1,1;
2023-11-23;1100;,4;419,9;4,9;1,3;
2023-11-23;1200;1;336,5;5,1;1,3;
2023-11-23;1300;,8;697,7;6,4;2;
2023-11-23;1400;1,2;834,5;5;1,3;
2023-11-23;1500;1,4;930,5;5;,9;
2023-11-23;1600;,2;865,6;4,5;1;
2023-11-23;1700;0;990,2;3,8;1,3;
2023-11-23;1800;0;1412,5;5;1,1;
2023-11-23;1900;0;1220;6,1;3;
2023-11-23;2000;,2;915,5;6,3;1,1;
2023-11-23;2100;0;583,3;5,3;1,4;
2023-11-23;2200;0;85,2;3,7;1;
2023-11-23;2300;0;-2;2,3;,9;
2023-11-24;0000;0;-3,5;2;,9;
2023-11-24;0100;0;-3,5;1,5;,3;
2023-11-24;0200;0;-2,6;1,5;,5;
2023-11-24;0300;0;-3,5;1,3;,3;
2023-11-24;0400;0;-3,5;1,5;,3;
2023-11-24;0500;0;-3,5;1;,3;
2023-11-24;0600;0;-3;1,4;,4;
2023-11-24;0700;0;-2,3;1,1;,5;
2023-11-24;0800;0;-3,5;1,4;,3;
2023-11-24;0900;0;113,7;1,6;,6;
2023-11-24;1000;0;753,8;4;1,5;
2023-11-24;1100;0;1699,3;4,1;1;
2023-11-24;1200;0;2287,7;3,5;1,3;
2023-11-24;1300;0;3034,7;3,7;1,3;
2023-11-24;1400;0;3530,1;5;2,3;
2023-11-24;1500;0;3805,4;5,4;1,5;
2023-11-24;1600;0;3812,6;5,5;1,5;
2023-11-24;1700;0;3583,2;6,6;3;
2023-11-24;1800;0;3119,4;8,5;2,9;
2023-11-24;1900;0;2469;7,7;3,3;
2023-11-24;2000;0;938,2;7,6;2,6;
2023-11-24;2100;0;731,9;6,5;2,1;
2023-11-24;2200;0;125,3;4,5;1,4;
2023-11-24;2300;0;-3,5;2,8;,8;
2023-11-25;0000;0;-3,5;4,5;,9;
2023-11-25;0100;0;-3,5;1,6;,5;
2023-11-25;0200;0;-3,5;1,3;,4;
2023-11-25;0300;0;-3,5;1,2;,6;
2023-11-25;0400;0;-3,5;1,5;,7;
2023-11-25;0500;0;-2,8;1,7;,9;
2023-11-25;0600;0;-3,5;1,4;,6;
2023-11-25;0700;0;-3;1,4;,4;
2023-11-25;0800;0;-3,5;,8;,2;
2023-11-25;0900;0;30;1;,3;
2023-11-25;1000;0;225,3;1;,5;
2023-11-25;1100;0;523,1;1,2;,5;
2023-11-25;1200;0;1332,3;2,6;,9;
2023-11-25;1300;0;2543;2,8;1;
2023-11-25;1400;0;1897,6;3;1,3;
2023-11-25;1500;0;3310;3,1;1,1;
2023-11-25;1600;0;2813,4;4,1;1,4;
2023-11-25;1700;0;2476,3;6,7;2,7;
2023-11-25;1800;0;1467,5;6,9;2,6;
2023-11-25;1900;0;1379,9;5,9;2,8;
2023-11-25;2000;0;770,3;6;2;
2023-11-25;2100;0;346,4;4,3;2,2;
2023-11-25;2200;0;42,2;4,1;1,6;
2023-11-25;2300;0;-2,7;3,4;1,1;
2023-11-26;0000;0;-3,3;3;,7;
2023-11-26;0100;0;-3,2;1,1;,4;
2023-11-26;0200;0;-2,4;1;,6;
2023-11-26;0300;0;-2,6;1,2;,7;
2023-11-26;0400;0;-3,5;1,3;,6;
2023-11-26;0500;0;-3,5;1;,2;
2023-11-26;0600;0;-3,5;2,1;,2;
2023-11-26;0700;0;-3,5;1,4;,3;
2023-11-26;0800;0;-3,5;2,1;,6;
2023-11-26;0900;0;109,4;2,1;,9;
2023-11-26;1000;0;585;1,8;,8;
2023-11-26;1100;0;1155,9;2,6;,8;
2023-11-26;1200;0;2029,4;4,2;1,6;
2023-11-26;1300;0;2044;5;2,1;
2023-11-26;1400;0;2034;5;,9;
2023-11-26;1500;0;2087,8;3;,9;
2023-11-26;1600;0;2322,1;4,7;1,7;
2023-11-26;1700;0;2707,8;5,3;3,1;
2023-11-26;1800;0;1696,4;5,3;1,9;
2023-11-26;1900;0;1084,2;5;2,3;
2023-11-26;2000;0;817,7;4,8;2,8;
2023-11-26;2100;0;364,1;4,8;1,2;
2023-11-26;2200;0;71,6;3,6;,7;
2023-11-26;2300;0;-3,4;1,6;,6;
2023-11-27;0000;0;-2,9;2,9;1,3;
2023-11-27;0100;0;-2,9;3;1,3;
2023-11-27;0200;0;-3,5;3,1;,4;
2023-11-27;0300;0;-3,5;1;,3;
2023-11-27;0400;0;-3,5;1,1;,3;
2023-11-27;0500;0;-3,5;1,3;,6;
2023-11-27;0600;0;-3,5;1,8;,6;
2023-11-27;0700;0;-3,5;1,6;,7;
2023-11-27;0800;0;-3,5;1,6;,7;
2023-11-27;0900;0;93,8;1,8;,6;
2023-11-27;1000;0;771,1;2,1;,6;
2023-11-27;1100;0;1522,6;3,7;1,7;
2023-11-27;1200;0;2384,4;8,1;3,7;
2023-11-27;1300;0;2883,2;6,6;2,6;
2023-11-27;1400;0;3538,8;7,5;3,2;
2023-11-27;1500;0;3185,6;8,3;3,4;
2023-11-27;1600;0;2153,5;6,6;3,3;
2023-11-27;1700;0;2168,5;7,6;3,1;
2023-11-27;1800;0;1982,1;7,2;3,4;
2023-11-27;1900;0;1170,3;6;3,5;
2023-11-27;2000;0;731,1;6,4;3,4;
2023-11-27;2100;0;336,6;6,3;1,9;
2023-11-27;2200;0;77;4,8;1,9;
2023-11-27;2300;0;-3,4;4,5;2,3;
2023-11-28;0000;0;-3,5;4,2;,7;
2023-11-28;0100;0;-3,5;4,8;1,3;
2023-11-28;0200;0;-3,5;3,8;1,3;
2023-11-28;0300;0;-3,5;2,5;,3;
2023-11-28;0400;0;-3,5;2,9;1,3;
2023-11-28;0500;1,6;-3,2;2,5;,8;
2023-11-28;0600;3,2;-2,1;1,6;,4;
2023-11-28;0700;2,6;-1,8;,9;,3;
2023-11-28;0800;2,4;-1,2;1,6;,8;
2023-11-28;0900;2;24,1;2;,5;
2023-11-28;1000;3,4;82,7;2,3;,5;
2023-11-28;1100;2,4;202,2;2,8;1,2;
2023-11-28;1200;1,4;377,7;3,3;,9;
2023-11-28;1300;2,6;418;2,1;,6;
2023-11-28;1400;4,6;459;1,6;,9;
2023-11-28;1500;4;634,3;3,2;1,6;
2023-11-28;1600;4,2;543;4,3;,5;
2023-11-28;1700;3,4;617,2;4;,5;
2023-11-28;1800;1,2;519;3,6;,6;
2023-11-28;1900;1,8;377,4;5,7;1,1;
2023-11-28;2000;2,2;191,3;3,1;1,4;
2023-11-28;2100;4;71,9;3,4;1,6;
2023-11-28;2200;,2;35,8;3,9;1,9;
2023-11-28;2300;,8;-,6;3,9;,7;
2023-11-29;0000;,4;-,7;1,8;,6;
2023-11-29;0100;,4;-1,7;1,6;,8;
2023-11-29;0200;0;-1,2;1,9;,6;
2023-11-29;0300;,4;-,2;1,4;,5;
2023-11-29;0400;,4;-,6;1,5;,3;
2023-11-29;0500;,4;-1;1;,4;
2023-11-29;0600;,2;-1,8;1;,5;
2023-11-29;0700;0;-1,1;,9;,5;
2023-11-29;0800;,2;-,5;,8;,4;
2023-11-29;0900;0;65,2;1,4;,9;
2023-11-29;1000;0;196,4;1,4;,2;
2023-11-29;1100;1;269,2;1,9;,8;
2023-11-29;1200;1;434,4;1,9;,4;
2023-11-29;1300;0;581,8;1,8;1;
2023-11-29;1400;,4;854,4;2,6;,7;
2023-11-29;1500;0;1697,6;2,8;,8;
2023-11-29;1600;0;1146,3;3,7;1,8;
2023-11-29;1700;0;552,6;3,9;1,4;
2023-11-29;1800;0;738,7;4;1,1;
2023-11-29;1900;0;720,2;4;1,8;
2023-11-29;2000;0;299,8;3,6;1,9;
2023-11-29;2100;0;169,2;3,9;,5;
2023-11-29;2200;0;33,5;2,4;,7;
2023-11-29;2300;0;-1,2;1,9;,5;
2023-11-30;0000;0;-2,8;1,4;,5;
2023-11-30;0100;0;-1,6;1,1;,4;
2023-11-30;0200;0;-2;1,3;,3;
2023-11-30;0300;0;-3,5;1;,5;
2023-11-30;0400;0;-3,5;1,2;,3;
2023-11-30;0500;0;-3,2;1;,2;
2023-11-30;0600;0;-1,8;1,5;,3;
2023-11-30;0700;0;-,6;1,4;,5;
2023-11-30;0800;0;,1;1;,6;
2023-11-30;0900;0;51,7;1,6;,9;
2023-11-30;1000;0;234;1,6;,5;
2023-11-30;1100;0;454;1,8;,7;
2023-11-30;1200;0;975,1;2,1;,8;
2023-11-30;1300;0;1320,6;1,9;1;
2023-11-30;1400;0;1966,5;3,8;1,6;
2023-11-30;1500;0;2697,6;4;2;
2023-11-30;1600;0;1958,6;4;,9;
2023-11-30;1700;0;750,9;3,1;1,2;
2023-11-30;1800;0;788,2;3,8;,5;
2023-11-30;1900;0;703,3;4,1;1,5;
2023-11-30;2000;0;295,4;3,1;1,7;
2023-11-30;2100;0;127,7;4,2;1,7;
2023-11-30;2200;0;38,7;3;1,1;
2023-11-30;2300;0;-1,3;2,8;1,1;
2023-12-01;0000;0;-1,5;2,8;,8;
2023-12-01;0100;0;-1,9;2;1;
2023-12-01;0200;0;-2,2;2;,4;
2023-12-01;0300;0;-1,5;,9;,4;
2023-12-01;0400;0;-2;1;,4;
2023-12-01;0500;0;-2,2;1;,2;
2023-12-01;0600;0;-1;1,9;,3;
2023-12-01;0700;0;-3,3;1,9;,5;
2023-12-01;0800;0;-3,2;1,2;,3;
2023-12-01;0900;0;77,2;,9;,3;
2023-12-01;1000;0;350,3;1;,5;
2023-12-01;1100;0;735,8;1,2;,3;
2023-12-01;1200;0;1129,2;1,7;,6;
2023-12-01;1300;0;782,7;2,3;1,2;
2023-12-01;1400;0;838;2,5;,8;
2023-12-01;1500;0;1814,4;4,3;2,1;
2023-12-01;1600;0;2473,5;4,8;2,6;
2023-12-01;1700;0;3362,4;5;2,4;
2023-12-01;1800;0;2923,6;5,1;3,1;
2023-12-01;1900;0;2366;6,5;3,4;
2023-12-01;2000;0;1018,3;6,2;2,3;
2023-12-01;2100;0;370,7;4,9;1,3;
2023-12-01;2200;0;78,8;5,4;2,7;
2023-12-01;2300;0;-1,4;4,5;1,8;
2023-12-02;0000;0;-1,7;3,8;,6;
2023-12-02;0100;0;-1,7;1,6;,6;
2023-12-02;0200;0;-1,7;1,2;,4;
2023-12-02;0300;0;-1,8;1,4;,6;
2023-12-02;0400;0;-3,5;2;,4;
2023-12-02;0500;0;-3,5;1,7;,5;
2023-12-02;0600;0;-3,5;2;,8;
2023-12-02;0700;0;-3,5;2;,3;
2023-12-02;0800;0;-3,5;1,7;,3;
2023-12-02;0900;0;52,4;3,4;1,1;
2023-12-02;1000;0;616,4;4,8;1,1;
2023-12-02;1100;0;1277,5;5,7;2,1;
2023-12-02;1200;0;2096,2;5,6;1,7;
2023-12-02;1300;0;2903,9;6,3;2,7;
2023-12-02;1400;0;3243,9;5,9;1,2;
2023-12-02;1500;0;3539,2;5,9;1,6;
2023-12-02;1600;0;3516,4;4,6;2,4;
2023-12-02;1700;0;1956,2;4,7;1,7;
2023-12-02;1800;0;897,6;5,8;1,2;
2023-12-02;1900;0;229,6;4,1;1,4;
2023-12-02;2000;0;657,3;4,3;1,9;
2023-12-02;2100;0;468,5;5,4;1,2;
2023-12-02;2200;0;110,4;4,2;1,8;
2023-12-02;2300;0;-,8;5,1;1,4;
2023-12-03;0000;0;-3,4;4,2;1,5;
2023-12-03;0100;0;-3,5;2,4;,3;
2023-12-03;0200;0;-3,5;1,3;,4;
2023-12-03;0300;0;-3,5;1,7;1;
2023-12-03;0400;0;-3,5;4,8;1,1;
2023-12-03;0500;0;-3,5;3,2;1,2;
2023-12-03;0600;0;-3,5;4;1,3;
2023-12-03;0700;0;-2,5;4;,7;
2023-12-03;0800;0;-2,3;2,8;,4;
2023-12-03;0900;0;44,2;1;,5;
2023-12-03;1000;0;434,8;1,3;,6;
2023-12-03;1100;0;958,2;2,2;1,1;
2023-12-03;1200;0;988,2;3,9;1,9;
2023-12-03;1300;0;1134,4;3,2;1,6;
2023-12-03;1400;0;891,1;3;1,4;
2023-12-03;1500;0;463,6;4,1;1,4;
2023-12-03;1600;0;610,7;3,1;,6;
2023-12-03;1700;3,6;395,6;3,3;1,1;
2023-12-03;1800;0;539,5;3,6;,9;
2023-12-03;1900;,4;132,7;4,7;1,2;
2023-12-03;2000;2;70;2,3;,9;
2023-12-03;2100;1;102;4,7;1,1;
2023-12-03;2200;,6;16,2;2,2;,5;
2023-12-03;2300;0;-2;2;,8;
2023-12-04;0000;,2;-2,6;3,3;,7;
2023-12-04;0100;,6;-2,5;2,9;1,3;
2023-12-04;0200;,2;-2,4;3,1;1;
2023-12-04;0300;,6;-3,1;3,1;,8;
2023-12-04;0400;,2;-2;4,2;,9;
2023-12-04;0500;0;-,8;2,7;,2;
2023-12-04;0600;,2;-1;,6;,3;
2023-12-04;0700;,2;-1,1;1,2;,2;
2023-12-04;0800;,4;-2,4;1,6;,1;
2023-12-04;0900;,6;14,1;,9;,4;
2023-12-04;1000;1;73,9;2,2;,6;
2023-12-04;1100;1,2;184;5,1;1,4;
2023-12-04;1200;1,4;528,4;4,7;1,9;
2023-12-04;1300;1;854,2;6,6;1,9;
2023-12-04;1400;,8;889,8;6,6;2;
2023-12-04;1500;1,6;1088,1;5,9;1,6;
2023-12-04;1600;3,6;766,2;7,5;2,8;
2023-12-04;1700;1,4;690,4;6,6;1,6;
2023-12-04;1800;2,2;485,8;6,8;,4;
2023-12-04;1900;2,2;392,3;5,8;1,8;
2023-12-04;2000;3,8;307,8;5,5;1,6;
2023-12-04;2100;3,2;108;5,7;2;
2023-12-04;2200;3,2;24,2;4,5;1;
2023-12-04;2300;2,2;-,7;5;,9;
2023-12-05;0000;2,2;-1;3,8;,9;
2023-12-05;0100;1,2;-1,3;3;,5;
2023-12-05;0200;1,2;-1,4;2,6;1;
2023-12-05;0300;1;-1,5;2,7;,7;
2023-12-05;0400;,2;-1;2,1;,3;
2023-12-05;0500;,2;-1,7;1,2;,5;
2023-12-05;0600;1;-2;1,1;,3;
2023-12-05;0700;1;-1;1,2;,3;
2023-12-05;0800;1,8;-1,1;1,5;,8;
2023-12-05;0900;,2;12,9;1,7;,6;
2023-12-05;1000;,2;134,2;2,7;1;
2023-12-05;1100;0;227,6;3,4;,4;
2023-12-05;1200;,4;356,4;1,3;,5;
2023-12-05;1300;,6;474,2;2;,5;
2023-12-05;1400;1;695,8;3,2;1,3;
2023-12-05;1500;1,4;417,2;3,2;1;
2023-12-05;1600;0;545,6;2,6;1,4;
2023-12-05;1700;,2;532,4;3,2;1;
2023-12-05;1800;0;449,4;2,4;1;
2023-12-05;1900;0;260,3;3,3;,9;
2023-12-05;2000;0;287,9;1,7;,7;
2023-12-05;2100;0;162;1,6;,7;
2023-12-05;2200;0;42;1,5;,5;
2023-12-05;2300;0;-,9;1,4;,4;
2023-12-06;0000;0;-1,9;1;,2;
2023-12-06;0100;,2;-1,6;,7;,2;
2023-12-06;0200;0;-1,8;1,3;,7;
2023-12-06;0300;0;-2,1;1,8;,7;
2023-12-06;0400;0;-2,7;2,1;,2;
2023-12-06;0500;0;-1,4;1,4;,4;
2023-12-06;0600;0;-1,5;1,4;,4;
2023-12-06;0700;0;-1,5;1,2;,4;
2023-12-06;0800;0;-1,9;2;,4;
2023-12-06;0900;0;29,8;1,4;,3;
2023-12-06;1000;0;231,5;1,4;,2;
2023-12-06;1100;0;802,5;2,9;1,2;
2023-12-06;1200;0;2299,7;3,8;1;
2023-12-06;1300;,2;2586,3;5,8;1,9;
2023-12-06;1400;0;3060,9;6,8;1,7;
2023-12-06;1500;0;2725,8;6,4;1,9;
2023-12-06;1600;0;3621,7;3,7;1,5;
2023-12-06;1700;0;3388,5;5,6;2,1;
2023-12-06;1800;0;3084,3;5,7;2,1;
2023-12-06;1900;0;1837,7;4,9;1,4;
